title|context|question|answer|answer_start|answer_end
John von Neumann|"Là người lớn nhất trong gia đình có ba anh em, von Neumann sinh ra với tên Neumann János Lajos (tên trong tiếng Hungary có họ đi trước tên) ở Budapest, Đế chế Áo-Hung (Osztrák-Magyar Monarchia), con của ông Neumann Miksa (Max Neumann), một luật sư làm việc trong một ngân hàng, và bà Kann Margit (Margaret Kann). Lớn lên trong một gia đình gốc Do Thái, János, thường gọi là ""Jancsi"", là một cậu bé thần đồng. Vào năm lên sáu tuổi, cậu bé có thể chia hai số với 8-chữ số nhẩm trong đầu vào nói chuyện với cha bằng tiếng Hy Lạp cổ. Vào lúc lên tám, cậu đã biết rất nhiều về một ngành toán gọi là giải tích; lúc mười hai tuổi cậu có thể được xem là ở mức trên đại học. Cậu ta có thể nhớ chỉ bằng cách lướt nhìn qua trang sách. Cậu vào trường Fasori Gimnázium (Lutheran Gymnasium) vào năm 1911. Có nguồn cho rằng lúc 10 tuổi cậu bé mới đi học, và vào trường trung học luôn."|Tên khai sinh của von Neumann là gì?|Là người lớn nhất trong gia đình có ba anh em, von Neumann sinh ra với tên Neumann János Lajos (tên trong tiếng Hungary có họ đi trước tên) ở Budapest, Đế chế Áo-Hung (Osztrák-Magyar Monarchia), con của ông Neumann Miksa (Max Neumann), một luật sư làm việc trong một ngân hàng, và bà Kann Margit (Margaret Kann).|0|312
John von Neumann|"Là người lớn nhất trong gia đình có ba anh em, von Neumann sinh ra với tên Neumann János Lajos (tên trong tiếng Hungary có họ đi trước tên) ở Budapest, Đế chế Áo-Hung (Osztrák-Magyar Monarchia), con của ông Neumann Miksa (Max Neumann), một luật sư làm việc trong một ngân hàng, và bà Kann Margit (Margaret Kann). Lớn lên trong một gia đình gốc Do Thái, János, thường gọi là ""Jancsi"", là một cậu bé thần đồng. Vào năm lên sáu tuổi, cậu bé có thể chia hai số với 8-chữ số nhẩm trong đầu vào nói chuyện với cha bằng tiếng Hy Lạp cổ. Vào lúc lên tám, cậu đã biết rất nhiều về một ngành toán gọi là giải tích; lúc mười hai tuổi cậu có thể được xem là ở mức trên đại học. Cậu ta có thể nhớ chỉ bằng cách lướt nhìn qua trang sách. Cậu vào trường Fasori Gimnázium (Lutheran Gymnasium) vào năm 1911. Có nguồn cho rằng lúc 10 tuổi cậu bé mới đi học, và vào trường trung học luôn."|Cha của von Neumann là ai?|Là người lớn nhất trong gia đình có ba anh em, von Neumann sinh ra với tên Neumann János Lajos (tên trong tiếng Hungary có họ đi trước tên) ở Budapest, Đế chế Áo-Hung (Osztrák-Magyar Monarchia), con của ông Neumann Miksa (Max Neumann), một luật sư làm việc trong một ngân hàng, và bà Kann Margit (Margaret Kann).|0|312
John von Neumann|"Là người lớn nhất trong gia đình có ba anh em, von Neumann sinh ra với tên Neumann János Lajos (tên trong tiếng Hungary có họ đi trước tên) ở Budapest, Đế chế Áo-Hung (Osztrák-Magyar Monarchia), con của ông Neumann Miksa (Max Neumann), một luật sư làm việc trong một ngân hàng, và bà Kann Margit (Margaret Kann). Lớn lên trong một gia đình gốc Do Thái, János, thường gọi là ""Jancsi"", là một cậu bé thần đồng. Vào năm lên sáu tuổi, cậu bé có thể chia hai số với 8-chữ số nhẩm trong đầu vào nói chuyện với cha bằng tiếng Hy Lạp cổ. Vào lúc lên tám, cậu đã biết rất nhiều về một ngành toán gọi là giải tích; lúc mười hai tuổi cậu có thể được xem là ở mức trên đại học. Cậu ta có thể nhớ chỉ bằng cách lướt nhìn qua trang sách. Cậu vào trường Fasori Gimnázium (Lutheran Gymnasium) vào năm 1911. Có nguồn cho rằng lúc 10 tuổi cậu bé mới đi học, và vào trường trung học luôn."|Người đỡ đầu của von Neumann làm nghề gì?|Là người lớn nhất trong gia đình có ba anh em, von Neumann sinh ra với tên Neumann János Lajos (tên trong tiếng Hungary có họ đi trước tên) ở Budapest, Đế chế Áo-Hung (Osztrák-Magyar Monarchia), con của ông Neumann Miksa (Max Neumann), một luật sư làm việc trong một ngân hàng, và bà Kann Margit (Margaret Kann).|0|312
John von Neumann|"Là người lớn nhất trong gia đình có ba anh em, von Neumann sinh ra với tên Neumann János Lajos (tên trong tiếng Hungary có họ đi trước tên) ở Budapest, Đế chế Áo-Hung (Osztrák-Magyar Monarchia), con của ông Neumann Miksa (Max Neumann), một luật sư làm việc trong một ngân hàng, và bà Kann Margit (Margaret Kann). Lớn lên trong một gia đình gốc Do Thái, János, thường gọi là ""Jancsi"", là một cậu bé thần đồng. Vào năm lên sáu tuổi, cậu bé có thể chia hai số với 8-chữ số nhẩm trong đầu vào nói chuyện với cha bằng tiếng Hy Lạp cổ. Vào lúc lên tám, cậu đã biết rất nhiều về một ngành toán gọi là giải tích; lúc mười hai tuổi cậu có thể được xem là ở mức trên đại học. Cậu ta có thể nhớ chỉ bằng cách lướt nhìn qua trang sách. Cậu vào trường Fasori Gimnázium (Lutheran Gymnasium) vào năm 1911. Có nguồn cho rằng lúc 10 tuổi cậu bé mới đi học, và vào trường trung học luôn."|Chủng tộc của Kann Margit là gì?|"Lớn lên trong một gia đình gốc Do Thái, János, thường gọi là ""Jancsi"", là một cậu bé thần đồng."|313|408
HIV/AIDS|Hội chứng suy giảm miễn dịch mắc phải ở người (viết tắt HIV/AIDS; tiếng Anh: human immunodeficiency virus infection / acquired immunodeficiency syndrome; hoặc SIDA theo tiếng Pháp Syndrome d'immunodéficience acquise), còn gọi bệnh liệt kháng (tê liệt khả năng đề kháng), là một bệnh của hệ miễn dịch, gây ra do bị nhiễm virus suy giảm miễn dịch ở người (HIV). Giai đoạn đầu khi vừa nhiễm virus, người bệnh thường có những triệu chứng giống bệnh cúm trong một thời gian ngắn. Sau đó, bệnh nhân không có dấu hiệu gì trong một thời gian dài. Khi bệnh tiến triển, nó gây ảnh hưởng ngày càng nhiều đến hệ miễn dịch, làm cho bệnh nhân dễ mắc phải các nhiễm trùng, như các loại nhiễm trùng cơ hội hoặc các khối u, là những bệnh mà người có hệ miễn dịch hoạt động bình thường khó có thể mắc phải.|HIV/AIDS là tên viết tắt của hội chứng có tên tiếng việt là gì?|Hội chứng suy giảm miễn dịch mắc phải ở người (viết tắt HIV/AIDS; tiếng Anh: human immunodeficiency virus infection / acquired immunodeficiency syndrome; hoặc SIDA theo tiếng Pháp Syndrome d'immunodéficience acquise), còn gọi bệnh liệt kháng (tê liệt khả năng đề kháng), là một bệnh của hệ miễn dịch, gây ra do bị nhiễm virus suy giảm miễn dịch ở người (HIV).|0|359
HIV/AIDS|Hội chứng suy giảm miễn dịch mắc phải ở người (viết tắt HIV/AIDS; tiếng Anh: human immunodeficiency virus infection / acquired immunodeficiency syndrome; hoặc SIDA theo tiếng Pháp Syndrome d'immunodéficience acquise), còn gọi bệnh liệt kháng (tê liệt khả năng đề kháng), là một bệnh của hệ miễn dịch, gây ra do bị nhiễm virus suy giảm miễn dịch ở người (HIV). Giai đoạn đầu khi vừa nhiễm virus, người bệnh thường có những triệu chứng giống bệnh cúm trong một thời gian ngắn. Sau đó, bệnh nhân không có dấu hiệu gì trong một thời gian dài. Khi bệnh tiến triển, nó gây ảnh hưởng ngày càng nhiều đến hệ miễn dịch, làm cho bệnh nhân dễ mắc phải các nhiễm trùng, như các loại nhiễm trùng cơ hội hoặc các khối u, là những bệnh mà người có hệ miễn dịch hoạt động bình thường khó có thể mắc phải.|Biểu hiện ban đầu của những người bị nhiễm virus suy giảm miễn dịch ở người là gì?|Giai đoạn đầu khi vừa nhiễm virus, người bệnh thường có những triệu chứng giống bệnh cúm trong một thời gian ngắn.|360|474
HIV/AIDS|Hội chứng suy giảm miễn dịch mắc phải ở người (viết tắt HIV/AIDS; tiếng Anh: human immunodeficiency virus infection / acquired immunodeficiency syndrome; hoặc SIDA theo tiếng Pháp Syndrome d'immunodéficience acquise), còn gọi bệnh liệt kháng (tê liệt khả năng đề kháng), là một bệnh của hệ miễn dịch, gây ra do bị nhiễm virus suy giảm miễn dịch ở người (HIV). Giai đoạn đầu khi vừa nhiễm virus, người bệnh thường có những triệu chứng giống bệnh cúm trong một thời gian ngắn. Sau đó, bệnh nhân không có dấu hiệu gì trong một thời gian dài. Khi bệnh tiến triển, nó gây ảnh hưởng ngày càng nhiều đến hệ miễn dịch, làm cho bệnh nhân dễ mắc phải các nhiễm trùng, như các loại nhiễm trùng cơ hội hoặc các khối u, là những bệnh mà người có hệ miễn dịch hoạt động bình thường khó có thể mắc phải.|Sau một thời gian dài không có triệu chứng gì thì những người mắc HIV sẽ như thế nào?|Khi bệnh tiến triển, nó gây ảnh hưởng ngày càng nhiều đến hệ miễn dịch, làm cho bệnh nhân dễ mắc phải các nhiễm trùng, như các loại nhiễm trùng cơ hội hoặc các khối u, là những bệnh mà người có hệ miễn dịch hoạt động bình thường khó có thể mắc phải.|539|788
HIV/AIDS|Hội chứng suy giảm miễn dịch mắc phải ở người (viết tắt HIV/AIDS; tiếng Anh: human immunodeficiency virus infection / acquired immunodeficiency syndrome; hoặc SIDA theo tiếng Pháp Syndrome d'immunodéficience acquise), còn gọi bệnh liệt kháng (tê liệt khả năng đề kháng), là một bệnh của hệ miễn dịch, gây ra do bị nhiễm virus suy giảm miễn dịch ở người (HIV). Giai đoạn đầu khi vừa nhiễm virus, người bệnh thường có những triệu chứng giống bệnh cúm trong một thời gian ngắn. Sau đó, bệnh nhân không có dấu hiệu gì trong một thời gian dài. Khi bệnh tiến triển, nó gây ảnh hưởng ngày càng nhiều đến hệ miễn dịch, làm cho bệnh nhân dễ mắc phải các nhiễm trùng, như các loại nhiễm trùng cơ hội hoặc các khối u, là những bệnh mà người có hệ miễn dịch hoạt động bình thường khó có thể mắc phải.|Nguyên nhân gây ra bệnh liệt kháng là gì?|Hội chứng suy giảm miễn dịch mắc phải ở người (viết tắt HIV/AIDS; tiếng Anh: human immunodeficiency virus infection / acquired immunodeficiency syndrome; hoặc SIDA theo tiếng Pháp Syndrome d'immunodéficience acquise), còn gọi bệnh liệt kháng (tê liệt khả năng đề kháng), là một bệnh của hệ miễn dịch, gây ra do bị nhiễm virus suy giảm miễn dịch ở người (HIV).|0|359
HIV/AIDS|Hội chứng suy giảm miễn dịch mắc phải ở người (viết tắt HIV/AIDS; tiếng Anh: human immunodeficiency virus infection / acquired immunodeficiency syndrome; hoặc SIDA theo tiếng Pháp Syndrome d'immunodéficience acquise), còn gọi bệnh liệt kháng (tê liệt khả năng đề kháng), là một bệnh của hệ miễn dịch, gây ra do bị nhiễm virus suy giảm miễn dịch ở người (HIV). Giai đoạn đầu khi vừa nhiễm virus, người bệnh thường có những triệu chứng giống bệnh cúm trong một thời gian ngắn. Sau đó, bệnh nhân không có dấu hiệu gì trong một thời gian dài. Khi bệnh tiến triển, nó gây ảnh hưởng ngày càng nhiều đến hệ miễn dịch, làm cho bệnh nhân dễ mắc phải các nhiễm trùng, như các loại nhiễm trùng cơ hội hoặc các khối u, là những bệnh mà người có hệ miễn dịch hoạt động bình thường khó có thể mắc phải.|Tên gọi SIDA là có bắt nguồn từ ngôn ngữ nào?|Hội chứng suy giảm miễn dịch mắc phải ở người (viết tắt HIV/AIDS; tiếng Anh: human immunodeficiency virus infection / acquired immunodeficiency syndrome; hoặc SIDA theo tiếng Pháp Syndrome d'immunodéficience acquise), còn gọi bệnh liệt kháng (tê liệt khả năng đề kháng), là một bệnh của hệ miễn dịch, gây ra do bị nhiễm virus suy giảm miễn dịch ở người (HIV).|0|359
Vị|Vị giác là một hình thức cảm nhận hóa học trực tiếp. Vị giác là một trong năm giác quan của con người. Khái niệm vị giác đề cập đến khả năng phát hiện mùi vị của các chất như thực phẩm, một số khoáng chất và các chất độc (độc tố). Ở con người và động vật có xương sống khác, sự cảm nhận vị kết hợp với một phần cảm nhận mùi trong nhận thức của não về mùi vị. Ở phương Tây, người ta xác định được bốn cảm giác vị truyền thống: mặn, ngọt, chua và đắng. Trong khi đó người phương Đông quan niệm có năm vị cơ bản là mặn, ngọt, chua, cay và đắng, hoặc thậm chí là sáu vị (thêm vị umami). Gần đây, các nhà vật lý tâm thần học và thần kinh học đã đề xuất một danh mục vị (nổi bật nhất là vị của axit béo, cũng như vị kim loại và vị nước, mặc dù vị nước thường được bỏ qua do hiện tượng thích nghi với vị [cần dẫn nguồn]). Vị giác là một chức năng cảm giác của hệ thần kinh trung ương. Các tế bào tiếp nhận vị của con người có trên bề mặt của lưỡi, dọc theo vòm miệng và trong biểu mô của họng và nắp thanh quản.|Mùi vị của thức ăn được cảm nhận bởi giác quan nào?|Vị giác là một hình thức cảm nhận hóa học trực tiếp.|0|52
